order_id,item_id,quantity
5802,10009,4
5803,10005,6
5803,10004,5
5803,10009,6
5803,10010,3
5803,10002,4
5803,10006,7
5804,10006,8
5804,10005,2
5804,10002,1
5804,10003,3
5805,10009,8
5805,10007,9
5805,10008,5
5805,10001,9
5805,10006,9
5805,10004,4
5805,10005,2
5806,10003,10
5807,10007,6
5807,10010,5
5807,10008,8
5807,10005,10
5807,10002,9
5807,10001,4
5808,10006,6
5808,10009,8
5808,10004,4
5809,10004,9
5810,10008,10
5810,10005,6
5810,10003,4
5810,10002,8
5810,10010,8
5810,10007,1
5810,10009,2
5810,10001,5
5811,10010,4
5811,10007,1
5811,10003,6
5811,10009,3
5811,10002,1
5811,10004,6
5811,10001,9
5812,10008,7
5812,10002,6
5812,10007,5
5812,10003,5
5812,10010,7
5812,10006,1
5812,10004,1
5812,10001,6
5813,10006,5
5814,10003,2
5814,10001,2
5814,10009,1
5814,10008,5
5814,10007,4
5814,10010,6
5814,10005,7
5815,10010,1
5815,10002,3
5815,10006,3
5815,10009,6
5815,10008,3
5815,10005,10
5815,10004,3
5815,10001,3
5816,10006,7
5816,10005,5
5816,10002,2
5816,10001,4
5816,10003,5
5817,10008,4
5817,10003,10
5818,10008,3
5819,10003,9
5819,10002,1
5819,10008,9
5820,10005,9
5820,10010,10
5820,10006,10
5820,10004,4
5820,10007,9
5820,10002,5
5820,10003,7
5820,10001,9
5821,10005,6
5822,10010,1
5822,10005,3
5823,10010,8
5824,10008,4
5824,10004,7
5824,10001,6
5824,10005,2
5824,10006,5
5825,10003,4
5825,10002,2
5825,10006,7
5826,10006,4
5826,10009,8
5826,10005,6
5827,10001,2
5827,10005,3
5827,10009,6
5827,10008,1
5827,10002,9
5828,10006,2
5828,10004,10
5829,10005,2
5829,10004,8
5829,10009,5
5829,10006,1
5830,10005,4
5831,10009,1
5831,10003,8
5831,10002,10
5831,10004,6
5832,10006,6
5833,10006,1
5833,10005,2
5833,10001,9
5833,10010,9
5834,10010,4
5835,10002,1
5836,10008,8
5836,10007,7
5836,10010,9
5836,10009,1
5836,10001,4
5837,10002,7
5837,10010,9
5838,10009,4
5838,10010,3
5838,10008,2
5838,10001,2
5838,10005,9
5839,10001,10
5839,10004,7
5840,10010,2
5840,10005,1
5840,10009,10
5840,10001,2
5841,10009,5
5841,10008,3
5841,10003,9
5841,10006,8
5841,10007,6
5842,10008,5
5843,10005,7
5843,10003,6
5843,10009,6
5844,10007,8
5844,10001,2
5844,10006,9
5845,10008,4
5845,10005,5
5845,10007,10
5845,10003,7
5845,10001,5
5846,10006,7
5846,10003,10
5846,10009,3
5846,10010,9
5846,10002,5
5846,10001,7
5846,10007,5
5846,10004,1
5847,10008,10
5847,10003,10
5847,10004,8
5848,10010,10
5848,10005,6
5848,10003,7
5849,10009,8
5849,10001,8
5849,10008,10
5849,10007,4
5850,10008,10
5850,10004,10
5850,10002,2
5850,10005,9
5850,10010,5
5850,10003,2
5850,10001,5
5850,10009,2
5851,10002,4
5851,10006,8
5851,10005,2
5851,10008,4
5851,10001,2
5852,10001,3
5853,10006,9
5854,10007,8
5854,10008,9
5854,10005,3
5854,10009,6
5854,10004,4
5855,10005,7
5855,10009,6
5855,10010,2
5856,10004,4
5856,10003,10
5856,10007,6
5857,10001,2
5857,10010,4
5857,10003,2
5857,10009,9
5857,10006,7
5857,10005,7
5857,10008,7
5857,10007,1
5858,10004,10
5858,10007,6
5858,10002,4
5858,10003,10
5858,10009,5
5859,10007,8
5859,10002,2
5859,10005,4
5859,10010,8
5859,10003,8
5860,10003,3
5860,10008,6
5860,10006,5
5861,10003,6
5861,10009,7
5861,10008,8
5861,10002,3
5861,10007,9
5861,10010,9
5862,10006,2
5862,10008,5
5863,10005,4
5863,10002,7
5864,10004,9
5865,10004,6
5865,10007,9
5865,10002,4
5865,10005,10
5865,10009,1
5866,10003,9
5866,10010,5
5866,10002,8
5866,10009,9
5867,10005,4
5867,10004,4
5867,10008,10
5867,10006,1
5867,10002,4
5867,10009,10
5867,10010,9
5867,10007,9
5868,10009,4
5868,10008,9
5868,10005,7
5868,10010,6
5868,10007,5
5868,10001,10
5869,10010,1
5869,10006,6
5869,10001,9
5870,10010,8
5871,10010,8
5871,10008,3
5871,10005,6
5872,10001,7
5872,10007,5
5872,10004,6
5872,10006,8
5872,10008,4
5873,10007,7
5873,10009,8
5873,10005,1
5873,10001,7
5873,10003,10
5873,10008,9
5873,10002,1
5874,10002,9
5874,10005,4
5874,10007,1
5874,10006,2
5874,10001,10
5874,10008,9
5875,10003,1
5875,10007,3
5875,10005,4
5876,10003,6
5876,10009,3
5876,10004,5
5876,10006,6
5876,10005,9
5876,10007,6
5876,10010,2
5877,10002,3
5877,10005,3
5877,10001,8
5877,10003,3
5877,10007,9
5877,10006,9
5878,10001,4
5878,10008,2
5878,10007,3
5878,10009,3
5878,10006,8
5878,10002,2
5878,10005,3
5879,10004,5
5879,10002,2
5879,10005,7
5879,10006,8
5880,10006,4
5880,10005,3
5880,10002,8
5880,10007,6
5880,10003,2
5881,10010,4
5881,10008,5
5881,10007,1
5881,10002,10
5881,10001,9
5881,10009,3
5882,10002,7
5882,10005,7
5883,10001,9
5884,10001,6
5884,10006,10
5884,10002,6
5885,10009,7
5886,10006,6
5886,10007,7
5886,10004,1
5886,10003,6
5886,10001,3
5886,10005,8
5887,10004,1
5887,10008,7
5887,10002,10
5887,10005,7
5888,10010,3
5888,10009,3
5888,10003,1
5889,10001,7
5889,10004,3
5889,10002,1
5889,10010,5
5890,10005,5
5890,10007,9
5890,10006,8
5890,10008,9
5890,10001,7
5890,10010,4
5890,10002,5
5890,10004,4
5891,10005,8
5891,10002,1
5891,10010,6
5891,10009,4
5891,10004,6
5891,10006,6
5891,10008,3
5891,10001,4
5892,10010,3
5892,10009,2
5893,10009,9
5893,10001,5
5893,10007,4
5893,10010,5
5893,10008,5
5893,10006,2
5894,10003,5
5895,10009,9
5895,10010,7
5895,10001,9
5895,10004,3
5895,10003,1
5895,10008,3
5896,10007,9
5896,10002,1
5897,10009,3
5897,10005,1
5897,10003,2
5897,10004,10
5897,10002,9
5897,10008,10
5897,10007,3
5898,10007,8
5898,10008,9
5898,10009,4
5898,10004,2
5898,10003,4
5899,10009,6
5899,10006,3
5899,10003,8
5899,10007,9
5899,10001,4
5899,10010,9
5899,10005,4
5900,10007,7
5900,10004,10
5900,10005,7
5900,10006,2
5900,10001,10
5900,10008,10
5900,10010,3
5901,10006,5
5901,10002,2
5901,10007,3
5901,10003,9
5901,10005,5
5901,10010,9
5902,10005,6
5903,10007,9
5904,10001,5
5904,10007,7
5904,10006,6
5904,10009,3
5904,10010,2
5904,10003,2
5904,10002,7
5905,10008,6
5905,10006,5
5905,10005,2
5905,10004,3
5905,10010,8
5905,10002,8
5905,10009,9
5906,10007,9
5906,10009,2
5907,10004,9
5907,10007,3
5907,10001,6
5908,10004,10
5908,10001,7
5908,10010,1
5908,10008,1
5908,10002,10
5908,10007,3
5909,10005,6
5909,10009,10
5910,10007,8
5910,10001,9
5910,10004,9
5910,10008,10
5910,10003,4
5910,10009,1
5911,10006,10
5911,10001,7
5911,10010,7
5911,10004,4
5911,10007,3
5911,10005,1
5911,10008,10
5912,10002,2
5912,10003,10
5912,10001,5
5912,10006,3
5912,10004,8
5912,10007,10
5913,10003,10
5913,10009,1
5913,10007,5
5914,10002,7
5914,10001,10
5914,10004,4
5915,10007,2
5915,10010,3
5915,10001,10
5915,10006,7
5915,10008,4
5915,10002,8
5915,10004,4
5915,10005,7
5916,10002,9
5916,10001,4
5917,10007,1
5917,10003,4
5917,10009,7
5917,10008,10
5917,10010,2
5918,10004,6
5918,10001,6
5918,10007,6
5918,10008,4
5918,10003,5
5918,10006,1
5919,10008,2
5919,10004,3
5919,10001,4
5920,10008,4
5920,10009,5
5920,10007,5
5921,10009,3
5921,10008,3
5921,10010,7
5921,10007,5
5921,10004,5
5921,10005,3
5921,10001,9
5921,10006,8
5922,10006,10
5922,10003,2
5922,10007,1
5922,10002,9
5922,10001,7
5923,10010,7
5923,10004,8
5923,10006,3
5923,10008,1
5923,10001,7
5923,10007,2
5923,10005,1
5924,10004,8
5924,10006,5
5924,10005,1
5924,10002,6
5924,10009,5
5924,10003,7
5924,10008,10
5924,10007,1
5925,10001,7
5925,10002,3
5925,10007,8
5925,10005,1
5925,10006,3
5926,10002,1
5926,10005,6
5926,10007,6
5927,10001,8
5927,10004,4
5927,10006,8
5927,10002,7
5927,10008,3
5928,10007,6
5928,10005,2
5928,10006,9
5928,10004,4
5928,10003,7
5929,10002,9
5929,10006,2
5929,10008,4
5929,10010,8
5930,10004,3
5930,10010,5
5930,10009,7
5930,10007,5
5930,10005,8
5930,10002,4
5930,10008,6
5931,10008,4
5931,10004,10
5931,10001,5
5932,10008,8
5932,10004,7
5932,10003,8
5932,10001,7
5932,10009,3
5932,10010,6
5932,10007,4
5932,10002,7
5933,10003,10
5934,10008,7
5934,10005,5
5934,10001,10
5934,10002,8
5934,10010,9
5934,10003,8
5934,10007,2
5934,10009,9
5935,10009,6
5935,10007,4
5935,10008,2
5935,10010,6
5935,10006,4
5936,10008,5
5937,10001,4
5937,10006,9
5937,10005,6
5937,10010,5
5937,10009,2
5937,10003,10
5938,10003,5
5939,10003,10
5939,10002,8
5939,10010,1
5939,10001,3
5939,10009,6
5940,10006,10
5940,10001,10
5941,10006,5
5941,10001,7
5941,10005,4
5941,10003,4
5941,10007,8
5941,10009,10
5942,10008,2
5942,10009,9
5942,10003,4
5942,10010,7
5942,10006,5
5942,10001,1
5943,10003,1
5943,10004,2
5943,10006,4
5943,10007,6
5943,10005,8
5943,10008,10
5943,10001,7
5944,10010,2
5944,10007,6
5944,10005,6
5944,10009,1
5944,10004,8
5945,10004,6
5945,10007,7
5945,10002,7
5945,10003,4
5945,10008,7
5945,10006,9
5946,10003,5
5946,10009,2
5946,10007,10
5946,10002,8
5946,10001,9
5946,10004,2
5946,10010,1
5946,10005,4
5947,10007,5
5947,10001,7
5947,10008,3
5947,10005,9
5947,10004,5
5947,10003,2
5947,10002,5
5948,10007,10
5948,10001,5
5948,10005,5
5949,10004,9
5949,10010,9
5949,10005,8
5949,10008,3
5949,10007,1
5949,10009,5
5949,10002,9
5950,10009,7
5951,10005,7
5951,10007,8
5951,10002,7
5951,10004,1
5951,10010,9
5951,10009,5
5951,10001,6
5952,10005,3
5952,10010,5
5952,10009,3
5952,10007,5
5952,10004,7
5952,10008,6
5952,10001,1
5952,10006,8
5953,10009,9
5953,10008,9
5953,10003,9
5953,10005,4
5953,10010,5
5953,10006,2
5953,10007,10
5953,10002,10
5954,10009,7
5954,10004,2
5954,10007,3
5954,10002,9
5955,10004,8
5955,10008,4
5956,10005,4
5957,10007,3
5958,10004,5
5959,10007,8
5959,10009,2
5960,10002,7
5960,10007,6
5960,10009,10
5960,10008,9
5960,10004,7
5960,10005,10
5960,10001,4
5960,10003,3
5961,10005,1
5961,10006,10
5961,10010,7
5961,10008,7
5961,10009,2
5961,10001,2
5962,10004,10
5962,10007,9
5963,10002,3
5963,10009,6
5963,10005,7
5963,10007,9
5963,10003,4
5963,10006,10
5964,10006,9
5964,10005,2
5964,10009,1
5964,10004,6
5964,10001,10
5964,10007,10
5965,10007,5
5966,10003,2
5966,10005,8
5966,10002,2
5966,10010,1
5967,10006,8
5967,10007,10
5967,10010,1
5967,10009,8
5968,10007,9
5968,10004,7
5968,10008,9
5968,10002,1
5968,10003,6
5968,10009,9
5969,10003,10
5969,10004,1
5969,10006,9
5969,10010,2
5969,10001,6
5970,10007,6
5971,10007,10
5972,10009,3
5972,10004,8
5972,10002,9
5972,10005,4
5973,10006,7
5973,10001,10
5973,10009,5
5973,10005,3
5973,10002,9
5974,10006,1
5974,10009,1
5974,10005,10
5974,10002,2
5974,10007,8
5974,10004,3
5974,10008,8
5975,10008,9
5975,10007,8
5975,10006,4
5975,10002,9
5975,10010,10
5975,10009,8
5976,10004,9
5976,10006,10
5976,10005,2
5976,10008,7
5976,10003,7
5976,10010,8
5976,10009,7
5976,10001,9
5977,10009,7
5977,10008,10
5977,10004,3
5977,10002,1
5977,10001,10
5977,10006,2
5977,10010,3
5978,10001,9
5978,10010,10
5979,10008,8
5979,10002,6
5979,10001,1
5980,10007,9
5980,10002,7
5980,10005,10
5980,10006,7
5980,10004,10
5980,10003,4
5981,10002,7
5981,10004,10
5982,10005,3
5982,10006,3
5982,10010,3
5982,10001,3
5982,10003,7
5983,10006,4
5983,10010,8
5983,10005,1
5983,10008,2
5983,10007,4
5983,10002,6
5984,10008,3
5985,10006,3
5985,10004,8
5985,10003,9
5985,10010,8
5985,10009,5
5986,10009,1
5986,10007,3
5986,10008,3
5987,10008,3
5987,10007,2
5987,10009,8
5987,10006,10
5987,10010,6
5988,10005,10
5988,10006,2
5988,10010,10
5988,10009,1
5988,10001,10
5989,10001,4
5989,10010,5
5989,10006,8
5989,10002,5
5989,10003,5
5989,10009,7
5989,10005,7
5989,10004,7
5990,10006,5
5990,10001,2
5990,10005,8
5990,10007,4
5990,10003,5
5990,10010,1
5990,10002,8
5990,10009,6
5991,10002,4
5991,10008,3
5991,10006,5
5991,10003,9
5991,10007,4
5991,10010,8
5991,10009,7
5991,10001,8
5992,10007,1
5993,10006,2
5993,10010,7
5993,10004,4
5993,10001,7
5993,10005,2
5993,10009,7
5994,10005,10
5994,10004,5
5994,10010,7
5994,10002,3
5995,10010,1
5995,10009,8
5995,10001,5
5995,10003,5
5996,10006,4
5996,10002,8
5996,10010,10
5996,10005,7
5996,10001,8
5996,10007,5
5996,10003,2
5997,10002,8
5997,10007,5
5997,10003,7
5997,10006,2
5997,10008,3
5997,10005,6
5998,10004,2
5998,10002,9
5998,10007,3
5999,10003,10
5999,10004,1
6000,10007,7
6000,10002,8
6000,10003,2
6000,10006,4
6000,10004,1
6000,10005,8
6000,10001,2
6000,10008,10
6001,10007,6
6001,10008,6
6002,10006,3
6002,10007,9
6002,10004,1
6002,10001,4
6002,10003,8
6002,10010,9
6003,10003,7
6003,10009,7
6004,10002,9
6004,10007,8
6004,10004,9
6005,10005,4
6005,10009,4
6005,10008,7
6005,10006,1
6005,10007,10
6006,10002,4
6006,10003,2
6006,10007,4
6006,10001,2
6007,10005,4
6007,10007,7
6007,10006,9
6007,10003,8
6007,10010,3
6007,10009,2
6008,10005,1
6008,10004,2
6008,10002,10
6009,10003,2
6009,10005,5
6009,10002,8
6009,10006,9
6010,10006,7
6010,10009,7
6010,10001,1
6011,10004,2
6011,10009,3
6011,10008,9
6011,10005,6
6011,10006,9
6011,10007,7
6012,10002,10
6013,10010,3
6013,10003,1
6013,10001,4
6013,10002,2
6013,10008,6
6013,10005,4
6014,10002,10
6014,10001,6
6014,10010,3
6014,10005,10
6015,10001,3
6016,10002,10
6016,10003,10
6016,10004,5
6016,10007,6
6017,10002,5
6017,10009,4
6017,10004,9
6017,10005,8
6017,10007,5
6017,10008,3
6017,10003,2
6017,10006,9
6018,10005,6
6018,10002,1
6018,10001,7
6018,10006,9
6018,10004,6
6018,10007,9
6019,10004,3
6020,10007,5
6020,10009,7
6020,10002,8
6021,10007,5
6021,10005,3
6021,10003,8
6021,10002,8
6021,10010,3
6021,10006,8
6021,10009,8
6021,10008,3
6022,10008,10
6023,10010,2
6023,10003,8
6023,10009,5
6023,10008,7
6023,10001,4
6023,10002,6
6024,10004,8
6024,10001,5
6024,10006,8
6024,10002,6
6024,10009,3
6024,10005,8
6025,10006,5
6025,10009,7
6025,10008,1
6025,10004,7
6025,10001,4
6026,10010,3
6026,10009,7
6026,10003,2
6026,10006,4
6026,10004,6
6027,10004,10
6027,10007,3
6027,10002,8
6027,10001,10
6027,10010,9
6027,10003,5
6028,10009,8
6028,10008,9
6028,10007,3
6028,10006,7
6028,10002,7
6028,10003,6
6028,10010,1
6029,10003,10
6030,10006,2
6030,10002,7
6031,10001,5
6031,10005,5
6031,10009,8
6031,10003,10
6032,10009,4
6032,10002,4
6033,10005,3
6033,10004,2
6033,10001,7
6033,10009,5
6033,10010,7
6034,10008,10
6034,10009,5
6034,10003,3
6034,10005,8
6034,10001,3
6034,10010,5
6034,10002,9
6035,10005,9
6035,10010,9
6035,10006,8
6035,10009,8
6035,10004,3
6036,10010,3
6036,10002,1
6036,10001,8
6036,10005,4
6036,10009,4
6036,10007,1
6037,10008,2
6037,10009,2
6037,10005,7
6038,10010,4
6038,10008,6
6038,10007,5
6038,10002,3
6038,10009,4
6038,10003,3
6039,10005,3
6039,10001,6
6039,10010,1
6039,10004,9
6040,10010,7
6040,10008,10
6040,10003,5
6040,10009,10
6040,10001,3
6041,10004,10
6041,10002,5
6041,10005,1
6041,10006,9
6041,10007,8
6041,10001,6
6042,10006,4
6042,10004,7
6042,10008,4
6043,10008,3
6043,10001,4
6044,10005,3
6044,10001,4
6044,10008,8
6044,10002,3
6044,10003,4
6044,10007,1
6044,10009,2
6044,10006,7
6045,10002,10
6045,10009,5
6045,10006,9
6045,10007,6
6045,10010,9
6045,10004,6
6045,10003,10
6045,10005,3
6046,10005,7
6047,10007,8
6047,10001,4
6048,10002,5
6048,10007,8
6048,10003,4
6048,10009,6
6048,10008,10
6048,10010,6
6048,10006,4
6049,10004,2
6049,10002,5
6049,10005,5
6049,10001,7
6049,10007,1
6049,10008,6
6050,10001,4
6050,10009,6
6050,10010,8
6051,10010,8
6051,10008,4
6051,10001,6
6052,10007,1
6052,10004,2
6053,10005,8
6053,10007,4
6054,10004,1
6055,10003,10
6056,10008,1
6056,10001,1
6056,10004,6
6056,10009,6
6056,10003,1
6056,10007,8
6057,10007,3
6057,10002,10
6058,10009,9
6058,10002,9
6058,10004,10
6058,10006,5
6058,10005,4
6058,10008,9
6058,10007,7
6058,10010,9
6059,10010,1
6059,10007,1
6059,10002,2
6059,10008,4
6060,10008,3
6060,10005,5
6060,10006,4
6061,10004,7
6062,10006,2
6062,10002,8
6062,10004,3
6062,10005,2
6062,10010,8
6062,10003,3
6063,10002,7
6064,10006,6
6064,10005,6
6064,10010,2
6064,10004,4
6064,10008,1
6064,10001,3
6064,10002,7
6065,10003,6
6065,10004,8
6065,10008,5
6065,10007,9
6066,10007,7
6066,10006,8
6066,10001,4
6066,10005,1
6066,10009,7
6066,10010,6
6066,10003,9
6066,10008,3
6067,10003,10
6067,10001,4
6067,10006,8
6067,10009,2
6067,10010,10
6067,10002,3
6067,10005,2
6067,10004,5
6068,10007,1
6068,10009,7
6068,10006,10
6068,10005,9
6068,10008,10
6069,10008,7
6069,10004,7
6069,10007,9
6069,10006,7
6069,10001,6
6070,10005,7
6070,10002,8
6070,10003,10
6070,10010,10
6070,10006,4
6070,10009,3
6070,10007,8
6070,10008,9
6071,10008,1
6071,10006,5
6071,10005,4
6071,10010,4
6071,10007,2
6072,10010,4
6072,10001,4
6072,10004,5
6072,10005,3
6072,10003,6
6072,10009,7
6072,10002,4
6072,10007,4
6073,10005,8
6073,10001,3
6073,10007,2
6073,10006,5
6073,10009,4
6073,10003,10
6073,10010,5
6073,10004,8
6074,10005,7
6074,10001,6
6074,10002,6
6074,10008,1
6075,10001,7
6075,10006,7
6075,10010,7
6075,10003,4
6075,10005,7
6075,10004,4
6076,10007,1
6076,10001,8
6076,10005,1
6076,10004,3
6076,10003,5
6076,10009,2
6076,10002,2
6076,10010,10
6077,10003,10
6078,10002,1
6078,10007,2
6078,10008,6
6078,10003,6
6078,10001,10
6078,10006,9
6079,10010,2
6079,10003,2
6080,10008,7
6080,10007,4
6080,10010,10
6080,10005,8
6080,10003,1
6080,10009,3
6080,10001,6
6080,10006,6
6081,10004,9
6082,10002,2
6082,10009,5
6082,10010,4
6082,10004,1
6082,10008,7
6082,10005,10
6083,10007,6
6083,10009,7
6084,10006,6
6084,10008,4
6084,10009,9
6085,10005,8
6085,10002,10
6085,10009,8
6085,10003,4
6085,10004,4
6085,10001,4
6086,10009,4
6086,10003,10
6086,10010,10
6087,10009,2
6087,10010,3
6087,10005,3
6087,10008,4
6087,10001,5
6087,10002,10
6087,10004,8
6087,10003,4
6088,10006,8
6088,10008,2
6089,10010,8
6089,10007,7
6089,10005,3
6089,10001,8
6089,10006,2
6089,10009,10
6089,10004,1
6089,10002,5
6090,10003,4
6090,10007,2
6091,10009,6
6091,10007,3
6091,10002,10
6092,10006,2
6093,10003,2
6093,10001,9
6093,10005,8
6094,10001,4
6094,10010,5
6094,10007,2
6094,10003,7
6094,10004,1
6094,10006,7
6095,10002,6
6095,10006,9
6095,10003,9
6095,10009,2
6095,10004,4
6095,10008,8
6096,10002,3
6096,10005,2
6096,10007,7
6097,10004,6
6097,10008,2
6097,10005,7
6098,10003,1
6098,10006,9
6098,10005,7
6098,10001,2
6098,10007,10
6099,10009,7
6099,10002,7
6099,10007,3
6099,10001,8
6099,10003,9
6099,10008,10
6100,10008,10
6100,10010,5
6100,10004,5
6100,10009,7
6100,10001,8
6100,10006,2
6101,10005,10
6101,10004,3
6101,10003,2
6102,10007,9
6102,10009,1
6102,10005,7
6102,10003,9
6102,10004,4
6102,10006,9
6103,10009,7
6103,10003,6
6103,10001,8
6103,10005,2
6103,10010,9
6103,10004,5
6104,10010,10
6104,10005,9
6105,10006,9
6105,10008,1
6105,10010,5
6105,10003,7
6105,10004,8
6105,10007,2
6106,10008,4
6106,10009,10
6106,10010,6
6106,10001,9
6107,10009,6
6107,10006,7
6107,10010,3
6107,10007,4
6107,10004,10
6107,10008,10
6107,10002,7
6107,10003,2
6108,10008,10
6108,10004,9
6108,10001,4
6108,10002,7
6109,10002,6
6110,10005,5
6110,10008,3
6110,10007,2
6110,10004,3
6110,10002,5
6110,10010,10
6111,10006,10
6111,10001,5
6111,10010,9
6112,10002,7
6112,10009,10
6112,10004,6
6112,10001,3
6112,10005,3
6113,10008,5
6113,10009,9
6113,10006,7
6114,10008,5
6114,10003,8
6114,10006,9
6114,10007,7
6114,10009,3
6114,10004,8
6114,10001,4
6115,10005,1
6115,10009,9
6116,10009,3
6116,10001,8
6116,10003,5
6116,10008,6
6116,10004,3
6116,10010,2
6116,10006,7
6116,10007,6
6117,10005,9
6118,10004,4
6119,10008,4
6119,10006,1
6119,10001,3
6119,10009,10
6119,10007,9
6120,10009,3
6120,10003,8
6120,10010,6
6121,10006,9
6121,10009,8
6121,10007,1
6121,10001,9
6121,10004,8
6121,10008,8
6121,10010,8
6121,10002,9
6122,10007,7
6122,10010,2
6122,10002,3
6122,10001,4
6122,10006,9
6122,10009,10
6122,10003,7
6122,10008,10
6123,10006,9
6123,10003,5
6123,10007,7
6123,10004,9
6123,10001,9
6124,10006,10
6124,10008,8
6124,10002,3
6125,10002,6
6125,10001,5
6125,10004,10
6125,10008,1
6125,10005,6
6125,10007,3
6126,10010,1
6126,10006,6
6126,10005,6
6127,10002,7
6127,10006,10
6127,10005,5
6127,10010,9
6128,10004,4
6128,10005,6
6128,10003,7
6129,10005,5
6129,10007,4
6129,10009,9
6129,10003,7
6129,10002,3
6130,10007,2
6130,10003,6
6131,10006,8
6132,10003,8
6132,10007,1
6132,10005,5
6132,10010,8
6132,10006,7
6132,10004,10
6132,10002,9
6133,10002,7
6133,10010,4
6133,10001,4
6133,10008,10
6133,10007,10
6134,10010,7
6134,10006,8
6134,10001,6
6134,10005,5
6134,10002,1
6134,10008,3
6135,10006,9
6135,10010,5
6135,10008,8
6135,10003,3
6135,10004,10
6135,10005,4
6135,10009,1
6136,10007,7
6137,10002,8
6137,10010,10
6137,10007,5
6137,10001,5
6137,10004,7
6137,10006,5
6138,10009,9
6138,10003,2
6138,10004,9
6138,10008,4
6138,10005,4
6138,10010,4
6138,10007,9
6138,10001,10
6139,10003,8
6139,10001,10
6139,10002,3
6139,10009,4
6139,10007,8
6139,10008,7
6140,10002,10
6140,10006,6
6140,10003,9
6141,10002,9
6141,10004,6
6142,10002,7
6142,10005,6
6143,10001,6
6144,10006,2
6144,10004,9
6144,10002,9
6144,10010,10
6144,10009,5
6145,10001,3
6145,10004,10
6145,10008,9
6145,10010,2
6146,10007,3
6146,10009,1
6146,10003,1
6146,10006,9
6146,10005,5
6146,10010,3
6147,10003,1
6147,10010,8
6147,10006,3
6147,10001,5
6148,10004,8
6148,10006,10
6149,10004,9
6149,10008,6
6149,10009,2
6149,10001,1
6149,10003,1
6149,10007,2
6149,10002,5
6150,10010,5
6150,10008,4
6150,10007,3
6150,10005,10
6150,10002,9
6150,10001,3
6150,10004,9
6151,10002,5
6151,10005,10
6151,10001,9
6151,10003,5
6151,10009,8
6152,10001,1
6152,10003,7
6153,10008,10
6153,10001,8
6154,10005,8
6154,10008,8
6154,10002,6
6154,10007,4
6154,10006,1
6154,10010,3
6155,10010,5
6155,10009,10
6155,10005,3
6155,10006,5
6156,10007,5
6156,10003,3
6156,10008,5
6156,10001,3
6156,10009,5
6156,10002,9
6157,10001,6
6157,10009,6
6157,10010,8
6158,10007,1
6158,10003,3
6158,10010,2
6158,10004,1
6159,10008,10
6159,10005,1
6159,10009,10
6159,10007,9
6159,10003,3
6160,10003,4
6160,10001,5
6160,10008,2
6160,10002,3
6161,10005,3
6161,10010,6
6161,10009,6
6162,10010,2
6162,10001,8
6162,10009,4
6162,10003,3
6162,10004,6
6162,10006,7
6162,10005,1
6163,10004,8
6163,10008,3
6163,10009,10
6163,10005,8
6163,10003,9
6163,10006,5
6164,10001,7
6164,10010,8
6164,10002,3
6164,10006,5
6164,10007,6
6164,10004,3
6165,10001,1
6165,10007,7
6165,10005,6
6165,10002,1
6165,10009,2
6165,10010,3
6165,10003,6
6165,10004,3
6166,10009,1
6166,10004,7
6166,10002,6
6166,10006,4
6166,10010,2
6167,10003,10
6167,10004,2
6168,10004,1
6168,10007,3
6168,10005,1
6168,10008,10
6168,10002,9
6168,10010,4
6168,10001,3
6168,10006,5
6169,10004,2
6170,10005,3
6170,10010,5
6170,10001,4
6170,10008,10
6170,10007,10
6170,10002,10
6170,10006,9
6170,10009,7
6171,10010,5
6171,10007,2
6171,10006,2
6171,10001,1
6171,10002,1
6172,10008,6
6172,10010,10
6172,10004,6
6172,10003,10
6172,10007,9
6172,10006,3
6172,10001,9
6173,10003,10
6173,10006,7
6173,10002,6
6173,10008,1
6173,10010,8
6173,10001,1
6173,10005,9
6173,10009,10
6174,10009,5
6174,10002,2
6175,10010,5
6175,10003,10
6175,10008,4
6175,10004,6
6175,10009,5
6175,10006,6
6175,10007,9
6176,10002,3
6176,10004,8
6176,10001,5
6176,10006,1
6177,10003,10
6177,10004,10
6177,10002,1
6177,10007,10
6177,10009,9
6177,10008,10
6177,10001,9
6177,10010,2
6178,10002,2
6178,10005,10
6179,10006,6
6179,10002,10
6179,10010,9
6179,10004,7
6179,10008,10
6180,10007,10
6180,10005,4
6181,10005,2
6181,10002,8
6182,10001,10
6182,10008,9
6182,10003,2
6182,10009,8
6182,10005,5
6182,10010,7
6182,10007,8
6183,10002,8
6183,10001,6
6184,10009,1
6184,10006,1
6184,10001,6
6184,10010,8
6184,10004,9
6184,10007,7
6184,10002,8
6184,10003,9
6185,10004,1
6185,10009,1
6186,10009,1
6186,10003,9
6186,10006,7
6186,10007,7
6186,10002,10
6187,10002,9
6187,10008,7
6188,10004,2
6188,10005,8
6188,10002,5
6188,10001,3
6188,10009,10
6188,10006,2
6189,10005,4
6190,10009,2
6190,10005,6
6190,10006,10
6191,10006,9
6191,10003,7
6191,10008,10
6191,10005,8
6191,10007,10
6191,10009,10
6191,10004,10
6192,10004,5
6192,10008,6
6192,10001,10
6192,10007,5
6192,10010,1
6192,10003,2
6192,10005,10
6193,10010,3
6193,10006,10
6193,10004,10
6194,10010,5
6195,10006,6
6195,10003,1
6195,10005,8
6195,10009,10
6196,10004,9
6196,10003,10
6196,10002,5
6196,10009,4
6196,10005,10
6196,10010,9
