id,user_id,ordered_at,total
6171,200302,2022-10-18T14:08:17Z,1587
6172,200302,2022-10-18T23:14:08Z,8456
6173,200302,2022-10-19T03:30:26Z,8564
6174,200302,2022-10-20T13:17:13Z,885
6175,200302,2022-10-21T16:03:03Z,8064
6176,200302,2022-10-23T03:48:07Z,3771
6177,200302,2022-10-24T03:14:12Z,9945
6178,200302,2022-10-25T06:05:45Z,1980
6179,200303,2022-10-06T05:54:49Z,8718
6180,200303,2022-10-06T06:59:03Z,1636
6181,200304,2022-10-09T19:20:37Z,1878
6182,200304,2022-10-10T16:55:50Z,6219
6183,200304,2022-10-11T05:53:25Z,2154
6184,200305,2022-10-08T00:49:11Z,8346
6185,200305,2022-10-08T12:17:00Z,398
6186,200306,2022-10-03T19:16:15Z,6453
6187,200306,2022-10-04T13:56:13Z,3148
6188,200306,2022-10-05T10:51:59Z,4730
6189,200306,2022-10-06T09:57:43Z,636
6190,200306,2022-10-06T19:55:18Z,4142
6191,200306,2022-10-08T02:37:06Z,12186
6192,200306,2022-10-09T20:46:22Z,6226
6193,200306,2022-10-10T23:15:33Z,6277
6194,200308,2022-10-18T15:17:15Z,495
6195,200308,2022-10-20T09:33:20Z,4235
6196,200308,2022-10-21T02:42:09Z,10124
6197,200308,2022-10-22T08:54:10Z,975
6198,200308,2022-10-24T05:41:35Z,6789
6199,200308,2022-10-25T13:05:14Z,5569
6200,200309,2022-10-06T23:47:49Z,3889
6201,200309,2022-10-08T21:56:43Z,895
6202,200309,2022-10-10T13:41:50Z,3431
6203,200309,2022-10-11T12:34:02Z,1026
6204,200309,2022-10-12T23:13:21Z,1584
6205,200310,2022-10-19T07:26:53Z,5679
6206,200310,2022-10-21T07:56:35Z,2489
6207,200310,2022-10-23T07:48:46Z,995
6208,200310,2022-10-24T20:17:36Z,10460
6209,200310,2022-10-26T15:54:26Z,5533
6210,200310,2022-10-27T07:44:15Z,99
6211,200310,2022-10-28T00:07:23Z,7851
6212,200310,2022-10-29T05:16:23Z,3532
6213,200310,2022-10-29T10:21:17Z,1412
6214,200311,2022-10-13T10:48:26Z,4394
6215,200311,2022-10-13T21:40:52Z,3205
6216,200311,2022-10-15T08:15:49Z,1806
6217,200311,2022-10-16T01:06:15Z,5098
6218,200311,2022-10-16T09:56:11Z,2692
6219,200313,2022-10-09T07:42:53Z,6798
6220,200313,2022-10-11T08:41:46Z,6206
6221,200315,2022-10-08T20:17:07Z,2344
6222,200315,2022-10-09T01:43:52Z,1890
6223,200315,2022-10-10T19:43:09Z,7060
6224,200315,2022-10-11T15:51:07Z,477
6225,200315,2022-10-13T08:43:35Z,3821
6226,200315,2022-10-14T15:30:36Z,4220
6227,200317,2022-10-09T10:47:06Z,7859
6228,200317,2022-10-10T02:45:32Z,10769
6229,200317,2022-10-10T22:07:40Z,1569
6230,200317,2022-10-11T20:44:57Z,6207
6231,200317,2022-10-12T16:15:52Z,5164
6232,200317,2022-10-13T03:32:09Z,3949
6233,200317,2022-10-14T12:53:07Z,1791
6234,200317,2022-10-14T20:31:53Z,2784
6235,200318,2022-10-19T02:13:42Z,99
6236,200319,2022-10-07T16:11:25Z,8761
6237,200319,2022-10-08T18:25:10Z,1892
6238,200319,2022-10-09T15:34:56Z,1094
6239,200319,2022-10-11T03:42:23Z,6921
6240,200319,2022-10-12T05:34:25Z,3141
6241,200319,2022-10-13T10:18:37Z,8798
6242,200319,2022-10-14T18:27:00Z,1875
6243,200319,2022-10-16T16:11:42Z,3584
6244,200320,2022-10-04T23:03:47Z,4060
6245,200320,2022-10-05T23:52:29Z,3165
6246,200320,2022-10-06T10:19:30Z,7104
6247,200320,2022-10-08T01:01:16Z,4260
6248,200320,2022-10-09T05:19:29Z,2885
6249,200320,2022-10-11T05:23:26Z,10431
6250,200320,2022-10-11T22:51:52Z,1365
6251,200320,2022-10-12T01:19:12Z,7151
6252,200320,2022-10-13T07:11:32Z,5298
6253,200323,2022-10-15T02:30:26Z,1191
6254,200323,2022-10-15T07:38:04Z,100
6255,200323,2022-10-16T14:21:41Z,4758
6256,200324,2022-10-11T14:17:53Z,1770
6257,200324,2022-10-12T22:08:08Z,4323
6258,200325,2022-10-07T07:08:20Z,4872
6259,200325,2022-10-07T10:27:19Z,7704
6260,200325,2022-10-09T11:25:39Z,3477
6261,200325,2022-10-10T22:18:03Z,6403
6262,200326,2022-10-04T10:51:19Z,5735
6263,200326,2022-10-05T18:14:36Z,1493
6264,200326,2022-10-06T01:13:44Z,8141
6265,200326,2022-10-07T10:54:16Z,300
6266,200326,2022-10-08T06:12:37Z,4605
6267,200326,2022-10-09T12:49:16Z,2032
6268,200326,2022-10-11T08:07:58Z,4442
6269,200326,2022-10-11T12:01:54Z,2289
6270,200330,2022-10-17T02:18:00Z,5526
6271,200330,2022-10-18T03:28:48Z,1772
6272,200330,2022-10-18T20:21:49Z,4203
6273,200332,2022-10-08T17:25:23Z,2327
6274,200332,2022-10-10T07:27:02Z,4154
6275,200332,2022-10-11T23:45:55Z,4965
6276,200332,2022-10-13T04:49:58Z,5526
6277,200332,2022-10-15T02:24:50Z,7185
6278,200333,2022-10-15T09:24:47Z,1990
6279,200333,2022-10-15T19:51:50Z,1794
6280,200333,2022-10-16T19:28:18Z,6059
6281,200333,2022-10-16T20:58:36Z,7408
6282,200333,2022-10-17T09:03:49Z,2765
6283,200334,2022-10-14T22:43:35Z,1393
6284,200334,2022-10-16T12:52:44Z,5033
6285,200335,2022-09-30T20:34:43Z,1074
6286,200335,2022-10-01T15:00:23Z,6113
6287,200335,2022-10-03T01:33:58Z,5729
6288,200335,2022-10-03T21:49:41Z,758
6289,200335,2022-10-05T00:02:04Z,8714
6290,200335,2022-10-05T21:22:43Z,1697
6291,200335,2022-10-06T03:25:47Z,5113
6292,200335,2022-10-06T08:41:57Z,7051
6293,200338,2022-10-10T21:16:35Z,3724
6294,200338,2022-10-11T21:04:26Z,2312
6295,200338,2022-10-13T04:33:19Z,792
6296,200338,2022-10-13T20:15:36Z,7408
6297,200339,2022-10-10T12:34:34Z,3554
6298,200339,2022-10-12T03:45:36Z,8980
6299,200339,2022-10-12T21:49:03Z,8156
6300,200339,2022-10-14T02:32:37Z,7672
6301,200339,2022-10-16T01:27:50Z,598
6302,200339,2022-10-17T19:08:34Z,4543
6303,200339,2022-10-18T00:32:12Z,891
6304,200345,2022-10-17T02:30:25Z,3853
6305,200345,2022-10-18T22:03:18Z,4490
6306,200345,2022-10-20T22:22:03Z,598
6307,200345,2022-10-21T21:55:22Z,1787
6308,200345,2022-10-23T02:16:04Z,396
6309,200345,2022-10-23T03:46:00Z,6163
6310,200345,2022-10-23T08:49:53Z,8142
6311,200345,2022-10-24T08:34:06Z,6692
6312,200346,2022-10-09T08:25:05Z,5310
6313,200347,2022-10-08T23:56:59Z,1686
6314,200347,2022-10-10T01:13:39Z,7841
6315,200347,2022-10-11T17:50:23Z,6985
6316,200347,2022-10-12T23:10:14Z,4573
6317,200347,2022-10-13T19:12:25Z,6362
6318,200347,2022-10-15T06:10:22Z,398
6319,200347,2022-10-15T21:53:26Z,5544
6320,200347,2022-10-16T12:18:43Z,1612
6321,200348,2022-10-05T06:43:59Z,1978
6322,200349,2022-10-09T11:48:49Z,4945
6323,200349,2022-10-10T20:17:28Z,7297
6324,200349,2022-10-12T18:14:04Z,5380
6325,200349,2022-10-13T16:37:06Z,7319
6326,200349,2022-10-14T22:57:07Z,200
6327,200349,2022-10-15T01:16:58Z,7462
6328,200349,2022-10-16T05:46:13Z,1532
6329,200352,2022-10-19T06:50:21Z,7142
6330,200352,2022-10-20T06:58:59Z,5334
6331,200352,2022-10-20T09:18:06Z,4874
6332,200352,2022-10-21T11:26:34Z,1012
6333,200352,2022-10-22T12:50:16Z,5929
6334,200352,2022-10-23T00:48:50Z,6107
6335,200352,2022-10-23T17:09:10Z,4077
6336,200353,2022-10-12T01:25:49Z,3457
6337,200353,2022-10-13T14:04:05Z,1968
6338,200353,2022-10-14T21:15:00Z,7171
6339,200353,2022-10-15T04:12:37Z,5209
6340,200353,2022-10-15T20:33:05Z,1794
6341,200353,2022-10-16T01:13:14Z,3162
6342,200355,2022-10-12T21:09:28Z,3381
6343,200355,2022-10-14T21:41:47Z,5752
6344,200355,2022-10-15T08:46:41Z,4290
6345,200355,2022-10-16T13:02:22Z,5540
6346,200355,2022-10-17T15:10:48Z,198
6347,200356,2022-10-04T15:54:31Z,891
6348,200356,2022-10-06T01:10:44Z,9589
6349,200356,2022-10-08T01:36:22Z,594
6350,200356,2022-10-09T15:09:17Z,3908
6351,200356,2022-10-09T19:37:26Z,6430
6352,200356,2022-10-11T00:16:12Z,8125
6353,200356,2022-10-13T00:55:33Z,3984
6354,200356,2022-10-14T21:47:47Z,1767
6355,200357,2022-10-09T14:52:50Z,4156
6356,200357,2022-10-10T03:39:07Z,8237
6357,200358,2022-10-13T04:12:52Z,4580
6358,200358,2022-10-13T22:05:25Z,3367
6359,200358,2022-10-14T11:30:59Z,6451
6360,200360,2022-10-20T22:50:27Z,1389
6361,200361,2022-10-14T13:17:48Z,7865
6362,200361,2022-10-16T03:11:02Z,4377
6363,200361,2022-10-17T16:56:33Z,1093
6364,200361,2022-10-18T22:39:04Z,4711
6365,200361,2022-10-19T02:11:15Z,1253
6366,200362,2022-10-01T02:01:26Z,4396
6367,200363,2022-10-12T10:20:23Z,9006
6368,200363,2022-10-13T14:57:03Z,7914
6369,200363,2022-10-14T04:08:56Z,297
6370,200363,2022-10-16T02:16:24Z,5442
6371,200363,2022-10-16T07:45:10Z,3021
6372,200363,2022-10-17T07:07:13Z,4418
6373,200363,2022-10-18T20:23:03Z,8289
6374,200364,2022-10-07T03:44:16Z,11020
6375,200364,2022-10-07T11:35:13Z,4616
6376,200364,2022-10-08T19:33:54Z,5573
6377,200364,2022-10-10T13:43:27Z,6831
6378,200364,2022-10-12T10:19:59Z,4878
6379,200364,2022-10-12T19:50:22Z,9931
6380,200365,2022-10-16T22:06:02Z,4275
6381,200365,2022-10-17T22:29:31Z,716
6382,200365,2022-10-19T12:56:07Z,4613
6383,200365,2022-10-19T22:01:10Z,9077
6384,200365,2022-10-21T10:40:43Z,8636
6385,200365,2022-10-21T14:34:39Z,5125
6386,200365,2022-10-23T15:21:56Z,4439
6387,200366,2022-10-18T00:11:45Z,6807
6388,200366,2022-10-18T02:53:32Z,792
6389,200366,2022-10-19T03:59:44Z,1772
6390,200366,2022-10-19T05:17:05Z,4963
6391,200366,2022-10-20T22:44:27Z,4181
6392,200366,2022-10-22T07:24:42Z,7052
6393,200366,2022-10-22T15:18:05Z,6045
6394,200366,2022-10-24T08:45:17Z,5630
6395,200366,2022-10-25T03:44:12Z,4975
6396,200368,2022-10-14T23:34:22Z,7417
6397,200368,2022-10-15T22:09:59Z,4863
6398,200369,2022-10-13T01:03:25Z,5789
6399,200369,2022-10-13T09:54:27Z,6491
6400,200369,2022-10-15T01:43:50Z,99
6401,200369,2022-10-16T10:52:13Z,4376
6402,200369,2022-10-16T21:22:16Z,3521
6403,200369,2022-10-17T19:28:15Z,6652
6404,200370,2022-10-17T13:00:13Z,1089
6405,200370,2022-10-17T19:21:30Z,4461
6406,200370,2022-10-18T21:23:45Z,5885
6407,200370,2022-10-19T16:09:37Z,3680
6408,200370,2022-10-21T16:40:53Z,3956
6409,200371,2022-10-20T09:52:47Z,1489
6410,200371,2022-10-20T14:17:53Z,8298
6411,200371,2022-10-21T02:31:13Z,7106
6412,200371,2022-10-22T03:46:14Z,1768
6413,200371,2022-10-24T03:11:14Z,1950
6414,200371,2022-10-26T03:03:52Z,6844
6415,200371,2022-10-27T03:57:13Z,4384
6416,200372,2022-10-07T18:46:28Z,693
6417,200372,2022-10-08T21:44:16Z,891
6418,200372,2022-10-10T17:28:18Z,1095
6419,200372,2022-10-11T01:13:02Z,3285
6420,200372,2022-10-11T21:01:59Z,6676
6421,200373,2022-10-14T17:24:19Z,495
6422,200373,2022-10-15T00:23:08Z,10301
6423,200374,2022-10-13T04:57:04Z,5213
6424,200374,2022-10-15T00:55:33Z,4096
6425,200374,2022-10-15T17:08:41Z,1096
6426,200376,2022-10-17T22:04:00Z,8133
6427,200376,2022-10-18T22:46:31Z,5417
6428,200376,2022-10-19T13:25:11Z,5049
6429,200376,2022-10-20T20:47:06Z,7686
6430,200376,2022-10-20T22:28:26Z,3621
6431,200376,2022-10-21T15:36:20Z,5031
6432,200376,2022-10-23T00:15:25Z,3280
6433,200377,2022-10-01T04:13:50Z,5068
6434,200377,2022-10-02T11:51:42Z,1196
6435,200377,2022-10-04T07:29:44Z,4697
6436,200377,2022-10-05T00:32:39Z,3991
6437,200377,2022-10-05T13:25:00Z,3469
6438,200377,2022-10-07T05:19:35Z,9845
6439,200377,2022-10-07T06:21:38Z,3352
6440,200377,2022-10-09T05:57:41Z,2682
6441,200377,2022-10-09T18:04:37Z,3718
6442,200378,2022-10-02T20:02:44Z,1634
6443,200378,2022-10-04T18:30:16Z,3777
6444,200378,2022-10-06T09:08:28Z,6554
6445,200378,2022-10-06T14:06:19Z,4712
6446,200378,2022-10-06T17:26:40Z,4305
6447,200379,2022-10-20T00:02:55Z,8881
6448,200379,2022-10-21T11:35:04Z,4652
6449,200379,2022-10-22T22:24:10Z,10502
6450,200379,2022-10-24T17:44:00Z,4355
6451,200379,2022-10-26T11:49:24Z,2719
6452,200379,2022-10-27T10:19:29Z,3982
6453,200380,2022-10-17T14:01:06Z,8168
6454,200381,2022-10-11T20:26:09Z,1473
6455,200381,2022-10-12T08:19:34Z,990
6456,200381,2022-10-13T08:35:19Z,6082
6457,200381,2022-10-13T15:43:31Z,2053
6458,200382,2022-10-08T03:07:55Z,976
6459,200382,2022-10-10T00:31:08Z,4160
6460,200382,2022-10-11T01:46:04Z,4617
6461,200382,2022-10-12T21:33:50Z,6964
6462,200382,2022-10-13T22:27:05Z,2750
6463,200382,2022-10-15T08:28:53Z,1790
6464,200382,2022-10-17T01:39:08Z,7036
6465,200382,2022-10-17T17:10:07Z,3820
6466,200383,2022-10-15T01:00:34Z,792
6467,200383,2022-10-16T06:51:20Z,636
6468,200384,2022-10-13T07:58:20Z,4112
6469,200384,2022-10-15T02:40:45Z,4971
6470,200384,2022-10-16T13:40:56Z,2013
6471,200384,2022-10-17T00:53:20Z,1663
6472,200384,2022-10-18T13:45:37Z,6333
6473,200386,2022-10-07T23:57:00Z,5372
6474,200386,2022-10-09T05:59:57Z,6623
6475,200386,2022-10-09T13:52:09Z,9093
6476,200387,2022-10-17T14:47:50Z,8225
6477,200387,2022-10-19T03:39:01Z,1892
6478,200387,2022-10-20T22:06:24Z,7529
6479,200387,2022-10-22T12:42:19Z,3379
6480,200387,2022-10-23T12:39:35Z,5276
6481,200387,2022-10-24T17:37:41Z,297
6482,200388,2022-10-13T15:56:37Z,792
6483,200388,2022-10-13T19:21:47Z,3264
6484,200389,2022-10-01T06:16:58Z,2978
6485,200389,2022-10-01T20:08:01Z,7722
6486,200389,2022-10-02T19:45:35Z,6738
6487,200389,2022-10-04T10:36:25Z,3578
6488,200389,2022-10-04T12:36:51Z,4713
6489,200389,2022-10-05T00:43:47Z,6402
6490,200389,2022-10-05T22:03:04Z,6605
6491,200389,2022-10-07T13:53:56Z,3393
6492,200390,2022-10-19T07:00:29Z,992
6493,200390,2022-10-21T04:27:36Z,3509
6494,200390,2022-10-22T04:22:39Z,3671
6495,200390,2022-10-23T14:25:03Z,3183
6496,200390,2022-10-24T11:24:58Z,4483
6497,200390,2022-10-26T10:13:44Z,2004
6498,200391,2022-10-08T09:47:15Z,1390
6499,200391,2022-10-08T22:06:26Z,7606
6500,200391,2022-10-09T02:18:49Z,1769
6501,200391,2022-10-09T16:15:33Z,4437
6502,200391,2022-10-11T16:13:59Z,7095
6503,200391,2022-10-13T13:09:17Z,4450
6504,200391,2022-10-14T11:14:14Z,9390
6505,200391,2022-10-14T15:54:31Z,4478
6506,200393,2022-10-14T19:39:04Z,1098
6507,200393,2022-10-15T20:23:01Z,8040
6508,200393,2022-10-16T18:50:52Z,7726
6509,200393,2022-10-17T17:50:19Z,6948
6510,200395,2022-10-07T08:06:07Z,3022
6511,200395,2022-10-08T06:16:50Z,6190
6512,200395,2022-10-08T16:00:20Z,5659
6513,200395,2022-10-10T06:18:46Z,4733
6514,200395,2022-10-10T14:51:40Z,4064
6515,200395,2022-10-11T03:59:59Z,1611
6516,200395,2022-10-12T08:17:43Z,1790
6517,200395,2022-10-14T02:38:52Z,6066
6518,200395,2022-10-14T10:46:25Z,6231
6519,200396,2022-10-06T02:45:18Z,8170
6520,200396,2022-10-06T18:17:56Z,7274
6521,200396,2022-10-06T23:50:05Z,1196
6522,200396,2022-10-07T07:22:42Z,4645
6523,200396,2022-10-08T18:04:01Z,7317
6524,200396,2022-10-10T11:43:51Z,7325
6525,200396,2022-10-11T12:45:29Z,4391
6526,200396,2022-10-12T02:34:10Z,3347
6527,200397,2022-10-12T00:55:00Z,3919
6528,200397,2022-10-12T23:30:03Z,1089
6529,200397,2022-10-14T06:45:10Z,4996
6530,200398,2022-10-12T08:07:25Z,2184
6531,200398,2022-10-12T23:16:26Z,7829
6532,200398,2022-10-13T09:37:02Z,6233
6533,200398,2022-10-15T02:50:18Z,2112
6534,200398,2022-10-15T12:39:24Z,687
6535,200398,2022-10-16T03:44:11Z,2740
6536,200398,2022-10-16T07:12:11Z,1853
6537,200400,2022-10-03T12:00:55Z,5774
6538,200400,2022-10-04T03:35:19Z,5711
6539,200401,2022-10-02T13:19:50Z,1893
6540,200401,2022-10-02T14:57:45Z,6950
6541,200401,2022-10-04T14:00:07Z,8395
6542,200402,2022-10-01T05:23:43Z,7051
6543,200402,2022-10-02T02:06:28Z,4281
6544,200402,2022-10-03T02:43:04Z,1186
6545,200405,2022-10-05T11:22:16Z,4602
6546,200405,2022-10-06T04:45:13Z,3062
6547,200407,2022-10-11T23:58:15Z,7566
6548,200407,2022-10-13T15:58:35Z,7435
6549,200407,2022-10-14T20:41:29Z,10011
6550,200407,2022-10-15T19:50:27Z,3787
6551,200407,2022-10-15T21:57:33Z,5029
6552,200407,2022-10-16T01:23:31Z,1196
6553,200407,2022-10-16T16:51:49Z,6446
6554,200407,2022-10-18T04:03:54Z,195
6555,200409,2022-10-16T23:46:07Z,4440
6556,200409,2022-10-18T02:16:30Z,895
6557,200409,2022-10-18T19:37:19Z,5311
6558,200409,2022-10-19T15:27:21Z,2841
6559,200410,2022-10-17T16:12:27Z,1283
6560,200410,2022-10-18T10:36:23Z,2584
6561,200410,2022-10-19T16:47:23Z,2188
6562,200410,2022-10-20T19:25:23Z,6271
6563,200410,2022-10-21T23:40:37Z,3009
6564,200410,2022-10-23T20:58:48Z,4481
6565,200410,2022-10-24T07:51:04Z,834
6566,200411,2022-10-03T18:01:30Z,358
6567,200411,2022-10-05T13:08:22Z,4191
6568,200411,2022-10-07T13:52:28Z,3285
6569,200411,2022-10-08T18:11:49Z,800
6570,200412,2022-10-10T13:13:03Z,6596
6571,200412,2022-10-10T20:28:45Z,2190
6572,200412,2022-10-11T06:29:52Z,7004
6573,200412,2022-10-12T16:36:23Z,6643
6574,200412,2022-10-13T07:39:41Z,6108
6575,200412,2022-10-13T09:00:53Z,1794
6576,200412,2022-10-14T21:43:09Z,7055
6577,200413,2022-10-13T08:10:43Z,800
6578,200413,2022-10-13T16:42:19Z,2850
6579,200413,2022-10-15T14:42:51Z,5651
6580,200413,2022-10-16T23:00:27Z,2691
6581,200415,2022-10-01T15:44:13Z,3188
6582,200415,2022-10-01T22:03:32Z,7273
6583,200415,2022-10-02T19:09:58Z,5769
6584,200415,2022-10-03T16:54:43Z,5690
6585,200415,2022-10-04T02:30:24Z,3580
6586,200416,2022-10-16T12:31:27Z,7427
6587,200416,2022-10-18T12:17:02Z,100
6588,200416,2022-10-18T16:01:47Z,4459
6589,200416,2022-10-19T04:55:54Z,895
6590,200416,2022-10-19T19:27:29Z,6752
6591,200416,2022-10-19T23:10:15Z,8764
6592,200416,2022-10-21T01:07:20Z,7108
6593,200418,2022-10-11T04:22:13Z,2351
6594,200418,2022-10-11T13:16:02Z,8325
6595,200418,2022-10-13T03:33:30Z,2211
6596,200419,2022-10-10T16:35:28Z,8471
6597,200419,2022-10-11T02:20:58Z,994
6598,200419,2022-10-13T00:19:55Z,4054
6599,200419,2022-10-14T07:08:25Z,577
6600,200420,2022-10-09T06:11:42Z,3459
6601,200420,2022-10-10T00:48:06Z,3009
6602,200420,2022-10-10T17:35:24Z,5508
6603,200422,2022-10-06T15:49:54Z,3409
6604,200422,2022-10-08T03:42:53Z,6918
6605,200422,2022-10-09T19:32:03Z,3442
6606,200422,2022-10-10T15:44:11Z,4981
6607,200422,2022-10-12T05:44:43Z,11762
6608,200422,2022-10-13T11:27:03Z,3928
6609,200422,2022-10-13T16:41:40Z,3186
6610,200422,2022-10-14T23:12:58Z,6073
6611,200423,2022-10-26T09:49:15Z,597
6612,200423,2022-10-28T01:55:49Z,6582
6613,200423,2022-10-29T05:17:10Z,7783
6614,200423,2022-10-29T08:43:23Z,3358
6615,200423,2022-10-29T12:06:22Z,9759
6616,200423,2022-10-30T06:05:12Z,5413
6617,200423,2022-10-30T17:08:50Z,4338
6618,200423,2022-11-01T08:59:33Z,4346
6619,200424,2022-10-10T05:06:34Z,5837
6620,200424,2022-10-10T23:38:51Z,6523
6621,200424,2022-10-12T01:17:54Z,636
6622,200424,2022-10-13T22:16:12Z,7781
6623,200424,2022-10-14T02:40:01Z,6841
6624,200424,2022-10-14T20:46:25Z,5124
6625,200424,2022-10-15T06:51:23Z,5023
6626,200425,2022-10-17T10:12:31Z,990
6627,200425,2022-10-18T13:32:42Z,1650
6628,200425,2022-10-19T12:27:58Z,200
6629,200425,2022-10-21T08:03:54Z,99
6630,200425,2022-10-22T00:54:48Z,4594
6631,200425,2022-10-23T03:20:53Z,358
6632,200425,2022-10-23T10:22:05Z,5203
6633,200425,2022-10-24T19:20:35Z,5545
6634,200426,2022-10-18T23:36:37Z,7381
6635,200426,2022-10-19T14:59:49Z,198
6636,200426,2022-10-20T18:09:11Z,7532
6637,200426,2022-10-21T20:05:35Z,7530
6638,200426,2022-10-22T11:40:35Z,4212
6639,200426,2022-10-23T14:41:27Z,1483
6640,200427,2022-10-09T04:20:47Z,6179
6641,200427,2022-10-09T09:17:40Z,1889
6642,200427,2022-10-10T01:39:44Z,3357
6643,200427,2022-10-10T21:00:40Z,4784
6644,200428,2022-10-03T01:41:25Z,8363
6645,200428,2022-10-04T01:59:17Z,7655
6646,200428,2022-10-05T18:06:26Z,8362
6647,200428,2022-10-07T09:52:34Z,4615
6648,200428,2022-10-08T07:15:57Z,5411
6649,200428,2022-10-10T01:14:49Z,6802
6650,200429,2022-10-09T10:50:46Z,2786
6651,200429,2022-10-10T11:35:20Z,4694
6652,200429,2022-10-11T09:19:34Z,7103
6653,200431,2022-10-06T01:11:45Z,7680
6654,200431,2022-10-06T04:32:56Z,6616
6655,200431,2022-10-08T04:05:12Z,8739
6656,200431,2022-10-08T16:56:43Z,7592
6657,200432,2022-10-09T07:16:21Z,8417
6658,200432,2022-10-10T05:15:43Z,7153
6659,200432,2022-10-11T05:49:42Z,5585
6660,200432,2022-10-12T03:28:22Z,495
6661,200432,2022-10-13T19:49:45Z,6121
6662,200432,2022-10-14T04:45:13Z,3802
6663,200432,2022-10-16T00:57:08Z,8269
6664,200432,2022-10-17T16:03:41Z,1591
6665,200433,2022-10-10T00:25:37Z,2446
6666,200433,2022-10-11T08:07:26Z,1505
6667,200433,2022-10-11T21:55:44Z,7463
6668,200433,2022-10-11T23:27:58Z,6861
6669,200433,2022-10-13T14:46:02Z,7834
6670,200433,2022-10-15T02:14:39Z,990
6671,200435,2022-10-18T06:04:08Z,2583
6672,200435,2022-10-19T19:23:04Z,2658
6673,200435,2022-10-20T03:05:43Z,2173
6674,200435,2022-10-20T06:58:13Z,3098
6675,200435,2022-10-20T11:09:41Z,5666
6676,200436,2022-10-06T19:04:07Z,636
6677,200436,2022-10-07T00:57:26Z,699
6678,200436,2022-10-07T03:29:51Z,7391
6679,200436,2022-10-08T10:29:50Z,693
6680,200436,2022-10-08T19:45:10Z,1485
6681,200436,2022-10-09T05:01:15Z,6511
6682,200436,2022-10-09T13:18:06Z,9916
6683,200436,2022-10-10T19:29:57Z,4478
6684,200437,2022-10-18T18:00:54Z,4861
6685,200437,2022-10-19T04:59:14Z,2751
6686,200440,2022-10-18T14:29:24Z,2681
6687,200440,2022-10-20T14:42:01Z,3420
6688,200440,2022-10-21T18:40:26Z,4439
6689,200440,2022-10-23T05:26:13Z,2883
6690,200440,2022-10-25T01:31:02Z,2086
6691,200441,2022-10-08T15:44:25Z,4612
6692,200441,2022-10-09T14:56:14Z,3877
6693,200442,2022-10-19T16:11:25Z,2928
6694,200442,2022-10-21T07:00:43Z,2166
6695,200442,2022-10-21T19:49:52Z,3262
6696,200442,2022-10-22T05:13:13Z,3777
6697,200442,2022-10-23T14:20:42Z,3222
6698,200442,2022-10-24T07:49:55Z,4878
6699,200442,2022-10-25T11:36:08Z,6686
6700,200443,2022-10-10T00:28:56Z,2392
6701,200443,2022-10-10T15:47:55Z,7509
6702,200443,2022-10-10T19:45:03Z,9453
6703,200443,2022-10-11T19:44:57Z,6633
6704,200443,2022-10-12T13:10:28Z,3081
6705,200443,2022-10-13T22:15:10Z,591
6706,200443,2022-10-14T05:47:42Z,1070
6707,200443,2022-10-16T02:02:34Z,7808
6708,200444,2022-10-17T01:05:06Z,7857
6709,200444,2022-10-17T17:55:45Z,795
6710,200444,2022-10-19T14:25:09Z,390
6711,200444,2022-10-19T23:07:29Z,4945
6712,200444,2022-10-21T09:25:22Z,891
6713,200444,2022-10-21T22:29:15Z,2548
6714,200444,2022-10-23T01:47:03Z,5951
6715,200444,2022-10-24T12:17:51Z,6494
6716,200444,2022-10-25T04:19:12Z,2559
6717,200446,2022-10-16T15:03:10Z,4976
6718,200446,2022-10-18T13:48:07Z,2279
6719,200446,2022-10-19T18:06:07Z,594
6720,200446,2022-10-21T12:56:31Z,9553
6721,200446,2022-10-22T14:48:52Z,3143
6722,200446,2022-10-23T23:56:36Z,4256
6723,200447,2022-09-30T22:47:33Z,8261
6724,200448,2022-10-15T16:50:50Z,4381
6725,200448,2022-10-17T14:59:20Z,3066
6726,200450,2022-10-05T02:46:01Z,4480
6727,200450,2022-10-05T22:37:02Z,4122
6728,200453,2022-10-09T12:41:11Z,10199
6729,200453,2022-10-10T22:30:03Z,5511
6730,200453,2022-10-11T21:19:14Z,5039
6731,200453,2022-10-13T02:27:46Z,1394
6732,200453,2022-10-13T07:19:08Z,2031
6733,200453,2022-10-14T12:41:44Z,5470
6734,200453,2022-10-14T18:28:50Z,6126
6735,200454,2022-10-01T00:52:00Z,4247
6736,200454,2022-10-02T02:31:26Z,1495
6737,200454,2022-10-03T21:11:19Z,5129
6738,200454,2022-10-04T12:46:39Z,2277
6739,200455,2022-10-08T12:32:38Z,3776
6740,200455,2022-10-09T08:11:39Z,8697
6741,200455,2022-10-09T19:28:43Z,1385
6742,200455,2022-10-10T23:56:24Z,5557
6743,200456,2022-10-18T08:13:30Z,3818
6744,200456,2022-10-20T04:44:40Z,4533
6745,200456,2022-10-21T09:30:55Z,2259
6746,200456,2022-10-22T01:15:05Z,594
6747,200456,2022-10-24T02:13:31Z,2980
6748,200456,2022-10-26T02:26:11Z,6544
6749,200456,2022-10-26T12:18:34Z,6873
6750,200456,2022-10-26T14:11:39Z,4973
6751,200457,2022-10-12T00:22:33Z,774
6752,200457,2022-10-12T19:53:48Z,693
6753,200457,2022-10-14T13:52:06Z,5693
6754,200457,2022-10-16T02:53:24Z,792
6755,200457,2022-10-17T10:44:13Z,8749
